transaction_id,date,location_id,product_id,quantity,unit_price_sold,gross_sales_amt,discount_amount,is_returned,return_reason
3bed04278ee7,1/28/2019,L001_WEB,P069,1,89.66,89.66,0,FALSE,
d83745406a8a,1/28/2019,S020,P053,1,37.63,37.63,0,FALSE,
9a0382265b3b,1/22/2019,L001_WEB,P049,1,28.37,28.37,0,FALSE,
37972947f644,1/10/2019,S024,P068,1,60.36,60.36,20.09,FALSE,
402196da2568,1/21/2019,L001_WEB,P118,1,44.2,44.2,0,FALSE,
c3b5f373323a,1/23/2019,L001_WEB,P102,1,81.83,81.83,0,FALSE,
9cb75f25146a,1/24/2019,S017,P066,1,118.75,118.75,0,FALSE,
4d4d35c06094,1/30/2019,S011,P061,1,33.77,33.77,15.98,FALSE,
60ebb07e58a5,1/26/2019,S005,P012,1,107.25,107.25,0,FALSE,
7148c16b936f,1/13/2019,S007,P095,1,105.37,105.37,0,FALSE,
171095e4bef4,1/6/2019,S014,P067,1,22.25,22.25,0,FALSE,
8f4308d544aa,1/15/2019,L001_WEB,P034,1,70.28,70.28,0,FALSE,
595178b7bad9,1/9/2019,S025,P030,1,18.35,18.35,0,FALSE,
cdf9edb939fb,1/27/2019,S024,P072,2,84.46,168.92,0,FALSE,
73fc5ea914f5,1/29/2019,S011,P068,1,80.45,80.45,0,FALSE,
6f727d840c3e,1/11/2019,L001_WEB,P112,2,48.7,97.4,0,FALSE,
53f6669fe163,1/25/2019,S012,P039,1,74.46,74.46,0,FALSE,
8fe470142721,1/15/2019,L001_WEB,P014,1,81.37,81.37,5.97,FALSE,
917215cd9253,1/6/2019,L001_WEB,P120,1,60.76,60.76,0,FALSE,
b7315cddbcfc,1/2/2019,L001_WEB,P114,1,102.93,102.93,0,FALSE,
7277472a0819,1/16/2019,S003,P029,2,29.94,59.88,0,FALSE,
4c5485ae551f,1/3/2019,S020,P053,2,28.84,57.68,17.58,FALSE,
0631f188c7e1,1/9/2019,S014,P145,2,26.76,53.52,0,FALSE,
251f10302296,1/1/2019,S015,P135,2,69.04,138.08,0,FALSE,
0a2f41b833e2,1/8/2019,S002,P128,1,85.06,85.06,0,TRUE,Gift Return
bf7406869101,1/22/2019,L001_WEB,P032,1,86.37,86.37,0,FALSE,
9ea083c6df6b,1/27/2019,L001_WEB,P083,1,46.55,46.55,7.14,FALSE,
3375462f9318,1/15/2019,S025,P069,1,76.48,76.48,13.18,FALSE,
2ab581c70264,1/31/2019,L001_WEB,P116,1,119.86,119.86,0,FALSE,
198d2d8d7353,1/31/2019,S020,P146,1,124.99,124.99,0,FALSE,
8352c591b68c,1/10/2019,S008,P083,2,53.69,107.38,0,FALSE,
f7da0b1b32b3,1/20/2019,S002,P098,1,83.09,83.09,27.4,FALSE,
49aa7afd3083,1/13/2019,S014,P023,1,124.71,124.71,0,FALSE,
254a2232b930,1/13/2019,S004,P073,1,40.81,40.81,0,FALSE,
1e706dc0a22c,1/10/2019,S020,P126,2,97.57,195.14,0,FALSE,
701e0f83f980,1/29/2019,S021,P034,1,51.06,51.06,19.22,FALSE,
770776bf3535,1/15/2019,S001,P100,1,111.84,111.84,0,FALSE,
295fd84b92d3,1/25/2019,L001_WEB,P109,2,92.6,185.2,0,FALSE,
b356498f7355,1/14/2019,S009,P024,1,27.73,27.73,0,FALSE,
7903b6ab78b7,1/8/2019,S022,P040,3,98.81,296.43,0,FALSE,
3ea6d357f399,1/3/2019,L001_WEB,P075,1,30.34,30.34,4.54,FALSE,
ed073bd78190,1/5/2019,S010,P077,2,117.7,235.4,0,FALSE,
8a46877cc898,1/2/2019,S010,P142,1,21.96,21.96,1.42,FALSE,
b0546be58113,1/4/2019,S014,P119,1,62.35,62.35,0,FALSE,
0438dcfee9b0,1/9/2019,L001_WEB,P150,1,119.41,119.41,0,FALSE,
828bfc34ad41,1/22/2019,S014,P119,1,62.35,62.35,0,FALSE,
bc0e706d76fa,1/3/2019,S022,P107,2,88.98,177.96,0,FALSE,
75e7bc235443,1/15/2019,L001_WEB,P116,1,119.86,119.86,0,FALSE,
f917bab39e3c,1/28/2019,L001_WEB,P048,1,58.44,58.44,10.17,FALSE,
98ada42c4a62,1/22/2019,S024,P028,1,81.24,81.24,31.43,TRUE,Gift Return
3b6f02d7169a,1/16/2019,L001_WEB,P118,1,44.2,44.2,0,FALSE,
a36534e9184c,1/20/2019,S019,P125,1,105.21,105.21,0,FALSE,
19f70327660a,1/23/2019,S004,P102,2,76.63,153.26,10.4,FALSE,
4aa3ca2630c6,1/27/2019,L001_WEB,P005,1,58.65,58.65,0,TRUE,Wrong Shade
075c32cd152a,1/21/2019,S020,P038,1,21.23,21.23,10.23,FALSE,
ce88b1eec2e1,1/7/2019,S002,P023,1,87.95,87.95,36.76,TRUE,Changed Mind
8bdeac486e71,1/29/2019,S005,P040,2,98.81,197.62,0,FALSE,
527abcbc7c2b,1/1/2019,L001_WEB,P116,1,119.86,119.86,0,FALSE,
4c8b01f2b6e4,1/27/2019,S009,P101,1,107.31,107.31,13.68,FALSE,
855177e3895c,1/14/2019,L001_WEB,P127,2,98.44,196.88,0,FALSE,
3b6cf34e9447,1/10/2019,L001_WEB,P010,1,48.96,48.96,0,FALSE,
a568518a0907,1/20/2019,S024,P125,1,83.77,83.77,21.44,FALSE,
94cfcc96b632,1/18/2019,L001_WEB,P017,1,100.21,100.21,0,FALSE,
c8125abd86b9,1/4/2019,S011,P127,1,98.44,98.44,0,FALSE,
8edf5a34682b,1/14/2019,L001_WEB,P006,1,46.3,46.3,0,FALSE,
1158e26a0779,1/15/2019,S016,P060,1,120.43,120.43,0,FALSE,
d816f5186aee,1/30/2019,L001_WEB,P120,1,60.76,60.76,0,FALSE,
5ee2be127d77,1/31/2019,S024,P107,2,88.98,177.96,0,FALSE,
bfe66e8f130e,1/26/2019,S003,P121,2,110.07,220.14,0,FALSE,
c97f2ce7cd90,1/10/2019,L001_WEB,P023,1,124.71,124.71,0,FALSE,
181d2edb847c,1/20/2019,L001_WEB,P126,1,97.57,97.57,0,FALSE,
4.43328E+11,1/10/2019,L001_WEB,P061,1,47.17,47.17,2.58,FALSE,
65d463759547,1/12/2019,S005,P041,1,124.48,124.48,0,FALSE,
dc9ac30774e9,1/26/2019,L001_WEB,P017,1,100.21,100.21,0,FALSE,
270037ec9f57,1/18/2019,S018,P058,1,58.55,58.55,0,FALSE,
c26c88a9c413,1/25/2019,S002,P012,2,107.25,214.5,0,FALSE,
9c7ecba2186b,1/28/2019,L001_WEB,P132,1,62.39,62.39,0,FALSE,
c84fe09dd115,1/31/2019,S010,P113,2,65.27,130.54,0,FALSE,
7fdc54219457,1/4/2019,S013,P027,2,103.43,206.86,13.34,FALSE,
5c42feb33b36,1/28/2019,L001_WEB,P053,3,37.63,112.89,0,FALSE,
14dfdb75b3e6,1/15/2019,L001_WEB,P130,1,52.21,52.21,0,FALSE,
87bd04304681,1/12/2019,L001_WEB,P086,2,107.3,214.6,0,FALSE,
a5e9949b38ad,1/14/2019,S015,P002,1,81.05,81.05,0,FALSE,
541ab612c3a0,1/17/2019,S011,P044,1,12.18,12.18,6.59,FALSE,
188406b92a17,1/22/2019,S004,P063,1,80.51,80.51,0,FALSE,
381892d50c2e,1/8/2019,S019,P036,2,111.95,223.9,0,FALSE,
2f7b0d6258a5,1/15/2019,S017,P133,2,62.49,124.98,0,TRUE,Changed Mind
c575f7840f2d,1/25/2019,S008,P003,2,63.22,126.44,0,FALSE,
c28b642d47d1,1/11/2019,S020,P081,1,44.87,44.87,0,FALSE,
07d506ce188c,1/13/2019,L001_WEB,P010,1,48.96,48.96,0,FALSE,
6ce3d6d541ee,1/2/2019,L001_WEB,P134,4,114.82,459.28,0,FALSE,
76c096133a6b,1/23/2019,L001_WEB,P142,2,23.38,46.76,0,FALSE,
d8d4fa6cfe14,1/12/2019,L001_WEB,P003,2,63.22,126.44,0,FALSE,
36bf2056eb0e,1/5/2019,S006,P104,1,26.5,26.5,11.84,FALSE,
17ca10ca6ec3,1/21/2019,S023,P114,1,102.93,102.93,0,FALSE,
6c137d4993bb,1/13/2019,L001_WEB,P051,2,54.74,109.48,12.68,FALSE,
dcce98b62a76,1/24/2019,L001_WEB,P033,1,99.59,99.59,0,FALSE,
da8a731dc371,1/17/2019,S003,P142,1,23.38,23.38,0,FALSE,
2c0e6b06e35d,1/1/2019,S023,P008,2,49.37,98.74,0,FALSE,
af01a0293b94,1/27/2019,L001_WEB,P078,2,30.35,60.7,0,FALSE,
1d2670161c3b,1/2/2019,S005,P096,1,105.8,105.8,0,FALSE,
1ae57f146ba2,1/25/2019,L001_WEB,P032,1,86.37,86.37,0,TRUE,Wrong Shade
3315c8fea9f8,1/8/2019,L001_WEB,P149,1,43.52,43.52,0,FALSE,
8c969c1403da,1/18/2019,S025,P060,1,120.43,120.43,0,FALSE,
cd98ee163f24,1/23/2019,S024,P147,1,25.34,25.34,0,FALSE,
0dc251fea88c,1/8/2019,L001_WEB,P027,1,110.1,110.1,0,FALSE,
c8b135a9c289,1/12/2019,S023,P117,1,104.3,104.3,0,FALSE,
10314f18f95d,1/3/2019,S010,P024,1,27.73,27.73,0,FALSE,
cd82ffffbbd6,1/15/2019,S020,P020,1,71.42,71.42,0,FALSE,
e1ac383bedf8,1/17/2019,S003,P102,2,81.83,163.66,0,FALSE,
6514d7e40c3d,1/15/2019,S005,P126,2,97.57,195.14,0,FALSE,
96242d46b519,1/17/2019,S004,P033,1,99.59,99.59,0,FALSE,
72c83e01f8df,1/17/2019,S012,P136,1,59.73,59.73,0,FALSE,
156c06731473,1/24/2019,L001_WEB,P041,3,124.48,373.44,0,FALSE,
c14d761ed682,1/20/2019,L001_WEB,P105,1,73.63,73.63,0,FALSE,
bed5002763fd,1/17/2019,L001_WEB,P040,1,98.81,98.81,0,FALSE,
d9a09e0a0a55,1/10/2019,S013,P125,1,105.21,105.21,0,FALSE,
e30e73bd4afd,1/14/2019,L001_WEB,P013,3,40.42,121.26,0,FALSE,
1.2812E+11,1/6/2019,S012,P126,1,97.57,97.57,0,FALSE,
9368cc817d1a,1/2/2019,S024,P107,1,63.13,63.13,25.85,FALSE,
306bd1e5489b,1/13/2019,L001_WEB,P122,2,36.82,73.64,0,FALSE,
dec7822bf0b8,1/5/2019,S012,P130,1,52.21,52.21,0,FALSE,
95d9b4070396,1/5/2019,S002,P084,1,97.31,97.31,0,FALSE,
82c3fc07f362,1/13/2019,S020,P060,3,95.24,285.72,75.57,FALSE,
d7a2e18b7958,1/15/2019,L001_WEB,P072,1,84.46,84.46,0,FALSE,
d0e9318b4a4d,1/19/2019,S013,P080,1,91.56,91.56,0,FALSE,
2c9d57aa957e,1/7/2019,S019,P139,1,60.73,60.73,7.28,FALSE,
e8ad91a6d8bf,1/16/2019,S023,P129,2,57.81,115.62,73.08,FALSE,
fbbc5a15a21b,1/1/2019,S012,P071,2,117.4,234.8,0,FALSE,
c94945d796b0,1/29/2019,S005,P149,1,43.52,43.52,0,FALSE,
67dd70509636,1/13/2019,S010,P012,1,107.25,107.25,0,FALSE,
d8730d5cb923,1/6/2019,S020,P107,1,88.98,88.98,0,FALSE,
ff8b23f58651,1/3/2019,S008,P030,4,18.35,73.4,0,FALSE,
400988265ffb,1/6/2019,L001_WEB,P066,2,118.75,237.5,0,FALSE,
ed61ee8736c1,1/22/2019,S023,P044,1,18.77,18.77,0,FALSE,
2f11b8009ff0,1/23/2019,S013,P015,1,41.35,41.35,2.84,FALSE,
f8ee656cb0b1,1/9/2019,S012,P097,3,88.62,265.86,0,FALSE,
f098a0d15a98,1/8/2019,L001_WEB,P061,1,49.75,49.75,0,FALSE,
39f737014f09,1/4/2019,S011,P069,1,64.43,64.43,25.23,FALSE,
8efe50c15638,1/14/2019,L001_WEB,P060,3,107.74,323.22,38.07,FALSE,
557d7e2b24b4,1/4/2019,S011,P064,2,26.57,53.14,0,FALSE,
210741d4cdee,1/19/2019,L001_WEB,P105,1,73.63,73.63,0,FALSE,
fd6c6ee7efe0,1/26/2019,S011,P037,1,70,70,0,FALSE,
c103889d5356,1/18/2019,S025,P109,4,92.6,370.4,0,FALSE,
3f9cea91a4d4,1/27/2019,L001_WEB,P119,4,62.35,249.4,0,FALSE,
12f11686d4d6,1/6/2019,S025,P001,1,94.61,94.61,0,FALSE,
1c85e9a70720,1/9/2019,S001,P098,5,110.49,552.45,0,FALSE,
25263e867ca4,1/27/2019,S020,P131,1,29.63,29.63,13.11,FALSE,
dd8929076435,1/3/2019,S016,P102,1,81.83,81.83,0,FALSE,
c325e6004414,1/9/2019,S007,P111,1,78.89,78.89,0,FALSE,
3eb2b7b4194d,1/29/2019,S015,P088,1,40.48,40.48,0,FALSE,
0424e8ccdd82,1/9/2019,S020,P063,1,61.02,61.02,19.49,FALSE,
798047f7bd31,1/11/2019,S001,P005,3,58.65,175.95,0,FALSE,
7d9076b2607b,1/20/2019,L001_WEB,P122,1,34.34,34.34,2.48,FALSE,
4844833d3401,1/23/2019,S012,P126,2,97.57,195.14,0,FALSE,
92108b5f7c72,1/21/2019,S017,P020,1,71.42,71.42,0,FALSE,
80bd6aa67484,1/15/2019,S016,P032,1,86.37,86.37,0,FALSE,
9d25b1600cbe,1/12/2019,S017,P100,1,111.84,111.84,0,FALSE,
9ff98812b603,1/1/2019,S002,P032,1,86.37,86.37,0,FALSE,
c60b70552be1,1/8/2019,S018,P006,2,46.3,92.6,0,FALSE,
85889850a766,1/7/2019,L001_WEB,P024,2,27.73,55.46,0,FALSE,
98837f9e129f,1/8/2019,S007,P060,5,120.43,602.15,0,FALSE,
f1571790a2eb,1/16/2019,L001_WEB,P054,1,116.79,116.79,0,FALSE,
17fa2118c855,1/4/2019,L001_WEB,P072,1,84.46,84.46,0,FALSE,
64b515479e3e,1/22/2019,L001_WEB,P145,1,26.76,26.76,0,FALSE,
99f4c35fe566,1/19/2019,L001_WEB,P033,2,99.59,199.18,0,FALSE,
72bf1cd9c313,1/28/2019,S013,P059,2,102.01,204.02,0,FALSE,
3cc7d1077339,1/28/2019,L001_WEB,P006,5,46.3,231.5,0,FALSE,
c1a88118dd94,1/9/2019,S003,P144,2,89.34,178.68,18.26,FALSE,
4fbe69de0289,1/21/2019,L001_WEB,P014,2,87.34,174.68,0,FALSE,
2fbe213c14a2,1/14/2019,L001_WEB,P071,1,117.4,117.4,0,FALSE,
a76b69d25f31,1/17/2019,L001_WEB,P012,2,107.25,214.5,0,FALSE,
876f38ffa45e,1/14/2019,L001_WEB,P137,1,38.6,38.6,2.88,FALSE,
242e4f4ebfcf,1/19/2019,S009,P007,5,31.36,156.8,0,FALSE,
a73d48d9579b,1/31/2019,S012,P020,3,71.42,214.26,0,FALSE,
de95b307883c,1/3/2019,S010,P025,1,85.14,85.14,0,TRUE,Gift Return
542bbca0b986,1/30/2019,S003,P086,2,107.3,214.6,0,FALSE,
913172aea235,1/31/2019,L001_WEB,P088,2,40.48,80.96,0,FALSE,
b201a4ac965b,1/8/2019,S020,P019,2,25.08,50.16,0,FALSE,
211bfc2eed52,1/21/2019,S005,P115,1,69.05,69.05,4.1,FALSE,
e9b87d48cc48,1/11/2019,S004,P017,2,87.16,174.32,26.1,FALSE,
888e72a8129a,1/20/2019,L001_WEB,P111,1,78.89,78.89,0,FALSE,
186010b91a00,1/10/2019,L001_WEB,P098,1,110.49,110.49,0,FALSE,
c2643537b60c,1/28/2019,L001_WEB,P003,1,63.22,63.22,0,FALSE,
9fe31f79b843,1/20/2019,L001_WEB,P026,1,58.83,58.83,0,FALSE,
92de97ca55e3,1/15/2019,S008,P133,1,62.49,62.49,0,FALSE,
e4e7e1be99b3,1/20/2019,S006,P018,1,21.43,21.43,0,FALSE,
2d4cf0d95977,1/5/2019,S009,P131,1,42.74,42.74,0,FALSE,
5d49d4f88a58,1/15/2019,S016,P048,1,68.61,68.61,0,FALSE,
fd0a124d79d4,1/10/2019,S018,P150,1,119.41,119.41,0,FALSE,
89ace7226089,1/10/2019,S014,P150,2,119.41,238.82,0,FALSE,
68498d1eee92,1/10/2019,S024,P088,1,40.48,40.48,0,FALSE,
05462ddd6d4c,1/22/2019,L001_WEB,P038,1,31.46,31.46,0,FALSE,
e8ef2fad483d,1/28/2019,L001_WEB,P014,1,87.34,87.34,0,FALSE,
7bf752bf4d7d,1/30/2019,L001_WEB,P052,2,38.5,77,0,FALSE,
c291a859f21c,1/23/2019,S011,P120,1,41.58,41.58,19.18,FALSE,
960fdc89db88,1/20/2019,S021,P077,1,83.47,83.47,34.23,FALSE,
d84c6988ac24,1/2/2019,L001_WEB,P127,1,91.32,91.32,7.12,FALSE,
adbebf73d4d5,1/20/2019,S022,P055,1,87.78,87.78,0,FALSE,
9e584081d6f2,1/11/2019,L001_WEB,P097,1,88.62,88.62,0,FALSE,
03eb40992795,1/12/2019,S023,P003,1,49.12,49.12,14.1,FALSE,
7d855ed96a59,1/7/2019,L001_WEB,P150,3,119.41,358.23,0,FALSE,
0c47375842a7,1/7/2019,L001_WEB,P051,1,61.08,61.08,0,FALSE,
89be648305f5,1/6/2019,S004,P087,2,22.48,44.96,0,FALSE,
51f5f61cce95,1/6/2019,L001_WEB,P068,3,70.98,212.94,28.41,FALSE,
491feace2cf0,1/26/2019,L001_WEB,P029,1,29.94,29.94,0,FALSE,
4203464d1b60,1/12/2019,L001_WEB,P096,1,105.8,105.8,0,FALSE,
f1de00880ccd,1/20/2019,S017,P112,2,45.56,91.12,6.28,FALSE,
d8f084f01b9c,1/26/2019,S006,P049,1,20.57,20.57,7.8,FALSE,
51e0eb32ddba,1/21/2019,L001_WEB,P063,3,80.51,241.53,0,FALSE,
236338a03615,1/28/2019,S009,P138,1,59.61,59.61,0,FALSE,
a0dcef3e636d,1/21/2019,S014,P072,2,84.46,168.92,0,FALSE,
1c64c0a62925,1/29/2019,L001_WEB,P126,1,88.1,88.1,9.47,FALSE,
38f381f667a7,1/3/2019,S001,P043,1,54.18,54.18,0,FALSE,
df002b42f8df,1/17/2019,L001_WEB,P096,1,105.8,105.8,0,FALSE,
fbf2addc57f4,1/12/2019,L001_WEB,P135,1,69.04,69.04,0,FALSE,
fed78a134d37,1/9/2019,S012,P149,1,43.52,43.52,0,FALSE,
a62aef787902,1/2/2019,L001_WEB,P054,1,116.79,116.79,0,FALSE,
749b18f602e1,1/13/2019,S006,P056,1,108.81,108.81,0,FALSE,
e54b2ebbaee9,1/30/2019,S013,P096,1,92.56,92.56,13.24,FALSE,
ba5354927a7c,1/17/2019,L001_WEB,P091,1,33.43,33.43,3.76,FALSE,
ff5458712c87,1/15/2019,S007,P120,1,60.76,60.76,0,FALSE,
a6be806b1fd5,1/9/2019,L001_WEB,P098,1,110.49,110.49,0,FALSE,
9fba91889112,1/3/2019,S024,P092,3,62.74,188.22,80.82,FALSE,
bd391855bc2b,1/3/2019,S004,P071,3,110.69,332.07,20.13,FALSE,
c3133b91707d,1/7/2019,S017,P086,1,107.3,107.3,0,FALSE,
359a452330c1,1/27/2019,S007,P071,1,117.4,117.4,0,FALSE,
550edc880fc7,1/28/2019,L001_WEB,P140,3,19.22,57.66,5.01,FALSE,
65668b3f380d,1/26/2019,S010,P104,3,38.34,115.02,0,FALSE,
fd3f1ce0e52b,1/1/2019,S023,P121,1,110.07,110.07,0,FALSE,
7c8393b6cf21,1/28/2019,S009,P102,1,81.83,81.83,0,FALSE,
7927978a25aa,1/8/2019,S018,P133,1,62.49,62.49,0,FALSE,
9d4a48ffd7cd,1/27/2019,S021,P119,1,39.33,39.33,23.02,FALSE,
3b2b18912dd2,1/31/2019,L001_WEB,P107,1,88.98,88.98,0,FALSE,
8fb86a9d4826,1/12/2019,L001_WEB,P036,1,111.95,111.95,0,FALSE,
656b0744694e,1/1/2019,S009,P128,2,85.06,170.12,0,FALSE,
8448a9afe596,1/14/2019,S001,P109,1,92.6,92.6,0,FALSE,
5ac53457be93,1/18/2019,S019,P077,1,102.57,102.57,15.13,FALSE,
d40a5a2466db,1/5/2019,S021,P085,1,26.05,26.05,0,FALSE,
c1ff0537c24e,1/19/2019,L001_WEB,P101,5,120.99,604.95,0,FALSE,
938277cdf930,1/18/2019,L001_WEB,P099,1,72.51,72.51,0,FALSE,
f9f11305ef6e,1/15/2019,S016,P078,1,30.35,30.35,0,FALSE,
73c9de35d0d8,1/2/2019,L001_WEB,P126,1,97.57,97.57,0,FALSE,
29ddce0f13b0,1/13/2019,S018,P073,1,40.81,40.81,0,FALSE,
3f07186cb785,1/15/2019,S001,P015,1,44.19,44.19,0,FALSE,
a2c1952dcce7,1/13/2019,S012,P041,5,124.48,622.4,0,FALSE,
c0e8e152615d,1/24/2019,L001_WEB,P018,1,21.43,21.43,0,FALSE,
7033f3b9c0bb,1/28/2019,S010,P053,1,37.63,37.63,0,FALSE,
436e2ccb8569,1/6/2019,S003,P148,3,39.33,117.99,0,FALSE,
c1a9dfabce03,1/22/2019,S008,P118,1,41.36,41.36,2.84,FALSE,
6ea5cd924ad5,1/13/2019,L001_WEB,P064,1,26.57,26.57,0,FALSE,
aa5457979109,1/15/2019,S015,P119,1,62.35,62.35,0,FALSE,
59421972c1c5,1/29/2019,S020,P117,1,104.3,104.3,0,FALSE,
2a52c780c95f,1/13/2019,L001_WEB,P045,1,114.88,114.88,0,FALSE,
8db3a7b9fde1,1/14/2019,L001_WEB,P118,1,44.2,44.2,0,FALSE,
e773dfcf140e,1/4/2019,L001_WEB,P101,1,104.23,104.23,16.76,FALSE,
1945ac1d993b,1/29/2019,S011,P138,1,59.61,59.61,0,FALSE,
78cdcac47822,1/24/2019,S009,P056,3,108.81,326.43,0,FALSE,
84a0ac3a3cdf,1/4/2019,S007,P095,1,105.37,105.37,0,FALSE,
fda691b01da8,1/11/2019,L001_WEB,P105,1,73.63,73.63,0,FALSE,
0328822867a4,1/15/2019,L001_WEB,P007,1,31.36,31.36,0,FALSE,
abcdffd482eb,1/13/2019,S009,P088,2,40.48,80.96,0,FALSE,
e566776529fc,1/1/2019,S005,P065,1,25.27,25.27,0,FALSE,
bf71227fa454,1/24/2019,S025,P119,1,55.81,55.81,6.54,FALSE,
67f1c13d0b9d,1/31/2019,L001_WEB,P113,1,65.27,65.27,0,FALSE,
4e46c757ced0,1/6/2019,S013,P005,1,58.65,58.65,0,FALSE,
de66919ab978,1/24/2019,S001,P101,1,120.99,120.99,0,TRUE,Wrong Shade
db6dc6ab23aa,1/5/2019,S002,P113,1,51.77,51.77,13.5,FALSE,
ad9493e5dbd7,1/7/2019,S014,P114,1,102.93,102.93,0,FALSE,
dc13ee80e29a,1/21/2019,S013,P027,1,110.1,110.1,0,FALSE,
9280753a8f62,1/1/2019,S025,P013,2,40.42,80.84,0,FALSE,
763a286565f7,1/12/2019,L001_WEB,P062,1,72,72,4.01,TRUE,Changed Mind
0baf2a72901c,1/22/2019,L001_WEB,P017,1,100.21,100.21,0,FALSE,
357d741e35c7,1/27/2019,S014,P043,2,48.69,97.38,10.98,FALSE,
9601afa58e8e,1/11/2019,S008,P144,1,98.47,98.47,0,FALSE,
f8728bd4753b,1/13/2019,L001_WEB,P110,1,89.15,89.15,0,FALSE,
e8ab6916e6aa,1/6/2019,L001_WEB,P004,1,120.42,120.42,0,FALSE,
814270c9ca2e,1/15/2019,L001_WEB,P057,1,69.51,69.51,0,FALSE,
a63e8e61111e,1/12/2019,S021,P012,1,79.33,79.33,27.92,FALSE,
16491f64820c,1/4/2019,L001_WEB,P138,2,59.61,119.22,0,FALSE,
0e2fc71b57fd,1/9/2019,L001_WEB,P025,1,85.14,85.14,0,FALSE,
b67ab0722d54,1/22/2019,L001_WEB,P035,1,104.32,104.32,0,FALSE,
e0e5ff01ccad,1/11/2019,L001_WEB,P124,1,89.1,89.1,14.65,FALSE,
d3ba6f72905e,1/17/2019,L001_WEB,P060,1,120.43,120.43,0,TRUE,Changed Mind
f40bb86eda8a,1/20/2019,S005,P032,1,86.37,86.37,0,FALSE,
6534dd8f2a11,1/20/2019,L001_WEB,P021,1,32.94,32.94,0,FALSE,
8d75246d6768,1/5/2019,S017,P097,1,76.01,76.01,12.61,FALSE,
d6a06dfc4a0b,1/31/2019,L001_WEB,P114,2,102.93,205.86,0,FALSE,
37187f985228,1/21/2019,S006,P011,1,28.81,28.81,0,FALSE,
88994ac66e2d,1/10/2019,S021,P007,1,31.36,31.36,0,FALSE,
e2e92411246d,1/7/2019,S011,P139,1,68.01,68.01,0,FALSE,
799ba43aca0e,1/26/2019,S006,P057,1,51.14,51.14,18.37,FALSE,
ed6778cd9178,1/1/2019,L001_WEB,P017,2,93.27,186.54,13.88,FALSE,
73d360e3a4d5,1/5/2019,L001_WEB,P053,1,37.63,37.63,0,FALSE,
21ea7840cec4,1/26/2019,S012,P053,1,33.02,33.02,4.61,FALSE,
38c6b018d248,1/24/2019,S025,P051,1,61.08,61.08,0,FALSE,
ac9b144f9558,1/10/2019,S011,P148,1,39.33,39.33,0,FALSE,
87b2df6142c4,1/26/2019,S007,P124,1,103.75,103.75,0,FALSE,
7a824908fae4,1/6/2019,S014,P121,1,110.07,110.07,0,FALSE,
b62b87677194,1/25/2019,S003,P040,2,98.81,197.62,0,TRUE,Wrong Shade
df4fccf35721,1/14/2019,L001_WEB,P022,2,63.84,127.68,0,FALSE,
900613e0564e,1/5/2019,S007,P142,2,23.38,46.76,0,FALSE,
086a157c8e13,1/15/2019,S024,P073,1,40.81,40.81,0,FALSE,
dca816f92916,1/5/2019,L001_WEB,P121,1,110.07,110.07,0,TRUE,Gift Return
2b6c4625a40d,1/24/2019,S013,P096,1,105.8,105.8,0,FALSE,
bf7bdc17c2ee,1/24/2019,L001_WEB,P096,1,105.8,105.8,0,FALSE,
36975d666df0,1/3/2019,S006,P105,2,73.63,147.26,0,FALSE,
b0be044ec1a9,1/30/2019,L001_WEB,P145,1,26.76,26.76,0,FALSE,
7bfb0e0e84c0,1/25/2019,S003,P090,1,110.51,110.51,0,FALSE,
e68ad068bbe6,1/23/2019,S015,P015,1,44.19,44.19,0,FALSE,
e58d881809c9,1/8/2019,L001_WEB,P123,1,44.66,44.66,0,FALSE,
1f4a28d80d53,1/22/2019,S012,P008,1,49.37,49.37,0,FALSE,
298b89b0e361,1/15/2019,S017,P038,1,31.46,31.46,0,FALSE,
6e8d2f71fe21,1/27/2019,S022,P042,1,66.31,66.31,0,FALSE,
bd8653599d81,1/30/2019,L001_WEB,P099,1,72.51,72.51,0,FALSE,
16c486d2cd5e,1/17/2019,L001_WEB,P049,2,28.37,56.74,0,FALSE,
b43801b43c91,1/23/2019,L001_WEB,P078,1,30.35,30.35,0,FALSE,
a7fb50f35e6d,1/19/2019,S025,P079,2,47.14,94.28,0,FALSE,
4ba776c5fc09,1/28/2019,S022,P023,1,124.71,124.71,0,FALSE,
6dcbf1b2d255,1/27/2019,S006,P037,1,45.52,45.52,24.48,FALSE,
b48b7ad2f3e0,1/1/2019,S019,P044,2,17.7,35.4,2.14,FALSE,
3cd35859ecd9,1/17/2019,S006,P107,1,88.98,88.98,0,FALSE,
1854ccf06897,1/12/2019,S010,P048,2,68.61,137.22,0,FALSE,
e55dba08948b,1/31/2019,L001_WEB,P029,1,29.94,29.94,0,FALSE,
66f89dfc944e,1/2/2019,S015,P047,2,32.16,64.32,0,FALSE,
9db6394c8e45,1/28/2019,L001_WEB,P105,1,73.63,73.63,0,FALSE,
c79c722c43fe,1/21/2019,S018,P043,1,50.8,50.8,3.38,FALSE,
d4e9c8e84c44,1/1/2019,S016,P150,1,119.41,119.41,0,FALSE,
74d009e44ff8,1/1/2019,S013,P016,1,123.88,123.88,0,FALSE,
bacfa125d386,1/26/2019,L001_WEB,P011,1,28.81,28.81,0,TRUE,Gift Return
23a18b13084d,1/17/2019,L001_WEB,P069,3,89.66,268.98,0,FALSE,
